	ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Comparison
GO:0030098	BP	GO:0030098	lymphocyte differentiation	27/530	454/21359	2.89268436920466e-05	0.00242821750162105	0.00204987047255655	Dock10/Itpkb/Lilrb4a/Ap3d1/Xbp1/Ncor1/Gps2/Lgals9/Smarce1/Dnajb9/Cd83/Gadd45g/Zmiz1/Pnp/Lgals1/Tnfsf9/Msh2/Zeb1/Fzd8/Il6ra/Ifnb1/Relb/Il4i1/Bax/Brd7/Irf2bp2/Sash3	27	AbstinencevsMaintenance
GO:19043581	BP	GO:1904358	positive regulation of telomere maintenance via telomere lengthening	7/530	37/21359	3.0040370969028e-05	0.00247499278594825	0.0020893575753897	Pkib/Cct4/Cct5/Cct8/Tcp1/Cct3/Cct7	7	AbstinencevsMaintenance
GO:0042326	BP	GO:0042326	negative regulation of phosphorylation	24/530	381/21359	3.21902698336254e-05	0.00260390019072363	0.00219817957447608	Pid1/Mical1/Lilrb4a/Pkib/Dusp6/Xbp1/Ncor1/Cd300a/Prpsap1/Psen1/Gadd45g/Sema4d/Ppm1f/Dnajc10/Pkig/Coro1c/Tigar/Apoe/Ceacam1/Nup62/Bax/Ppp1r15a/Chordc1/Ubash3b	24	AbstinencevsMaintenance
GO:0045621	BP	GO:0045621	positive regulation of lymphocyte differentiation	13/530	136/21359	3.50319574478316e-05	0.00278316390509648	0.00234951173259141	Itpkb/Lilrb4a/Ap3d1/Xbp1/Lgals9/Smarce1/Cd83/Zmiz1/Pnp/Tnfsf9/Il4i1/Brd7/Sash3	13	AbstinencevsMaintenance
GO:0022409	BP	GO:0022409	positive regulation of cell-cell adhesion	21/530	313/21359	4.02043897951244e-05	0.00313805842453524	0.00264910919277939	Hspd1/Itpkb/Lilrb4a/Ap3d1/Xbp1/Havcr2/Lgals9/Smarce1/Cd83/Zmiz1/Dennd6a/Pnp/Lgals1/Tnfsf9/Il6ra/Slc7a1/Ceacam1/Il4i1/Brd7/Cd276/Sash3	21	AbstinencevsMaintenance
GO:0009416	BP	GO:0009416	response to light stimulus	21/530	314/21359	4.21113400462378e-05	0.00317300394738114	0.00267860976074006	Rhbdd1/Cirbp/Ube2b/Rpain/Zzef1/Ccar2/Slc1a3/Pde1b/Crebbp/Guca1a/Msh2/Synpo/Cat/Fbxw7/Per3/Ercc1/Bax/Ccnd1/Fbxl12/Usp2/Kmt2a	21	AbstinencevsMaintenance
GO:0032680	BP	GO:0032680	regulation of tumor necrosis factor production	15/530	179/21359	4.25320720805376e-05	0.00317300394738114	0.00267860976074006	Hspd1/Fcgr3/Ifngr1/Lilrb4a/Havcr2/Lgals9/Ccl3/Psen1/Hsf1/Nfkbil1/Cd14/Clec4a3/Clec4a2/Cd33/Sash3	15	AbstinencevsMaintenance
GO:0050863	BP	GO:0050863	regulation of T cell activation	23/530	363/21359	4.27916918055447e-05	0.00317300394738114	0.00267860976074006	Hspd1/Itpkb/Lilrb4a/Ap3d1/Xbp1/Havcr2/Lgals9/Smarce1/Cd300a/Cd83/Zmiz1/Pnp/Lgals1/Tnfrsf21/Tnfsf9/Zeb1/Ifnb1/Slc7a1/Ceacam1/Il4i1/Brd7/Cd276/Sash3	23	AbstinencevsMaintenance
GO:1902105	BP	GO:1902105	regulation of leukocyte differentiation	22/530	339/21359	4.37771534797099e-05	0.00319286157100376	0.00269537331519594	Itpkb/Lilrb4a/Ap3d1/Xbp1/Lgals9/Ccl3/Smarce1/Cd83/Zmiz1/Pnp/Myc/Hsf1/Tnfsf9/Zeb1/Fbxw7/Ifnb1/Ceacam1/Il4i1/Brd7/Ubash3b/Ccr1/Sash3	22	AbstinencevsMaintenance
GO:0045580	BP	GO:0045580	regulation of T cell differentiation	15/530	182/21359	5.15192509450692e-05	0.00363824043578751	0.00307135651415216	Itpkb/Lilrb4a/Ap3d1/Xbp1/Lgals9/Smarce1/Cd83/Zmiz1/Pnp/Tnfsf9/Zeb1/Ifnb1/Il4i1/Brd7/Sash3	15	AbstinencevsMaintenance
GO:1903555	BP	GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	15/530	182/21359	5.15192509450692e-05	0.00363824043578751	0.00307135651415216	Hspd1/Fcgr3/Ifngr1/Lilrb4a/Havcr2/Lgals9/Ccl3/Psen1/Hsf1/Nfkbil1/Cd14/Clec4a3/Clec4a2/Cd33/Sash3	15	AbstinencevsMaintenance
GO:20012521	BP	GO:2001252	positive regulation of chromosome organization	11/530	104/21359	5.50986274521573e-05	0.00372745857510939	0.00314667333782643	Tpr/Pkib/Morc2a/Cct4/Cct5/Cct8/Tcp1/Cct3/Nbn/Cct7/Ercc1	11	AbstinencevsMaintenance
GO:0032206	BP	GO:0032206	positive regulation of telomere maintenance	9/530	70/21359	5.64598211629022e-05	0.00372745857510939	0.00314667333782643	Pkib/Cct4/Cct5/Cct8/Tcp1/Cct3/Nbn/Cct7/Ercc1	9	AbstinencevsMaintenance
GO:1902107	BP	GO:1902107	positive regulation of leukocyte differentiation	16/530	205/21359	5.65006409956547e-05	0.00372745857510939	0.00314667333782643	Itpkb/Lilrb4a/Ap3d1/Xbp1/Lgals9/Ccl3/Smarce1/Cd83/Zmiz1/Pnp/Hsf1/Tnfsf9/Il4i1/Brd7/Ccr1/Sash3	16	AbstinencevsMaintenance
GO:1903708	BP	GO:1903708	positive regulation of hemopoiesis	16/530	205/21359	5.65006409956547e-05	0.00372745857510939	0.00314667333782643	Itpkb/Lilrb4a/Ap3d1/Xbp1/Lgals9/Ccl3/Smarce1/Cd83/Zmiz1/Pnp/Hsf1/Tnfsf9/Il4i1/Brd7/Ccr1/Sash3	16	AbstinencevsMaintenance
GO:0002224	BP	GO:0002224	toll-like receptor signaling pathway	12/530	123/21359	5.6971720185983e-05	0.00372745857510939	0.00314667333782643	Hspd1/Havcr2/Gps2/Sarm1/Lgals9/Nr1d1/Cd300a/Cd180/Nfkbil1/Cd14/Tlr13/Tlr7	12	AbstinencevsMaintenance
GO:0032200	BP	GO:0032200	telomere organization	13/530	143/21359	5.92273355286564e-05	0.00376982739373911	0.00318244055810559	Pkib/Cct4/Ctc1/H3f3b/Cct5/Myc/Cct8/Tcp1/Hsp90ab1/Cct3/Nbn/Cct7/Ercc1	13	AbstinencevsMaintenance
GO:0016032	BP	GO:0016032	viral process	22/530	346/21359	5.93139846171585e-05	0.00376982739373911	0.00318244055810559	Ccnt2/Nucks1/Ptbp1/Morc2a/Ccl12/Ly6e/Lgals1/Crebbp/Hsp90ab1/Vps18/Larp7/Nbn/Ifnb1/Srpk2/Zc3hav1/Cul1/Apoe/Ceacam1/Bax/Trim5/Trim12a/Hspa8	22	AbstinencevsMaintenance
GO:0032922	BP	GO:0032922	circadian regulation of gene expression	9/530	71/21359	6.32538294792341e-05	0.00387750304375646	0.00327333897862868	Ncor1/Nr1d1/Mycbp2/Nrip1/Ciart/Per3/Relb/Usp2/Kmt2a	9	AbstinencevsMaintenance
GO:0002253	BP	GO:0002253	activation of immune response	20/530	299/21359	6.3622774150196e-05	0.00387750304375646	0.00327333897862868	Lilrb4a/Tbk1/Lcp2/Gps2/Cd300a/Psen1/Fyb/Tnfrsf21/Lpxn/Blnk/Dgkz/Rbck1/Sh2b2/Clec4n/C5ar1/Bax/Trim5/Trim12a/Cd276/Nono	20	AbstinencevsMaintenance
GO:0042113	BP	GO:0042113	B cell activation	20/530	299/21359	6.3622774150196e-05	0.00387750304375646	0.00327333897862868	Hspd1/Dock10/Lilrb4a/Xbp1/Gps2/Cd300a/Dnajb9/Cd180/Pnp/Lgals1/Tnfrsf21/Msh2/Blnk/Nbn/Ifnb1/Ercc1/Il4i1/Bax/Irf2bp2/Sash3	20	AbstinencevsMaintenance
GO:00508211	BP	GO:0050821	protein stabilization	15/530	186/21359	6.607159804549e-05	0.00397233161762682	0.00335339206011818	Hspd1/Cct4/Ube2b/Ncor1/Cct5/Cct8/Tcp1/Hsp90ab1/Fbxw7/Cct3/Usp33/Per3/Hps4/Cct7/Usp2	15	AbstinencevsMaintenance
GO:19043561	BP	GO:1904356	regulation of telomere maintenance via telomere lengthening	8/530	56/21359	6.79576102546536e-05	0.00398287876955822	0.00336229583224704	Pkib/Cct4/Ctc1/Cct5/Cct8/Tcp1/Cct3/Cct7	8	AbstinencevsMaintenance
GO:0046631	BP	GO:0046631	alpha-beta T cell activation	15/530	187/21359	7.02285453564699e-05	0.00398287876955822	0.00336229583224704	Itpkb/Lilrb4a/Ap3d1/Ncor1/Lgals9/Cd300a/Cd83/Gadd45g/Pnp/Myc/Il6ra/Clec4a3/Clec4a2/Relb/Sash3	15	AbstinencevsMaintenance
GO:0006914	BP	GO:0006914	autophagy	26/530	452/21359	7.03486629417914e-05	0.00398287876955822	0.00336229583224704	Tbk1/Ddit3/Xbp1/Gfap/Gaa/Psen1/Atg2b/Pacs2/Zkscan3/Pik3c3/Iigp1/Vti1a/Vps18/Fbxw7/Dram2/Usp33/Tigar/Plekhf1/Trim5/Trim12a/Bnip3/Rab8a/Scoc/Map1lc3b/Hspa8/Wdr6	26	AbstinencevsMaintenance
GO:0061919	BP	GO:0061919	process utilizing autophagic mechanism	26/530	452/21359	7.03486629417914e-05	0.00398287876955822	0.00336229583224704	Tbk1/Ddit3/Xbp1/Gfap/Gaa/Psen1/Atg2b/Pacs2/Zkscan3/Pik3c3/Iigp1/Vti1a/Vps18/Fbxw7/Dram2/Usp33/Tigar/Plekhf1/Trim5/Trim12a/Bnip3/Rab8a/Scoc/Map1lc3b/Hspa8/Wdr6	26	AbstinencevsMaintenance
GO:00108331	BP	GO:0010833	telomere maintenance via telomere lengthening	9/530	72/21359	7.07231788705551e-05	0.00398287876955822	0.00336229583224704	Pkib/Cct4/Ctc1/Cct5/Cct8/Tcp1/Hsp90ab1/Cct3/Cct7	9	AbstinencevsMaintenance
GO:0002429	BP	GO:0002429	immune response-activating cell surface receptor signaling pathway	16/530	210/21359	7.52773829348619e-05	0.00418636345846501	0.00353407503041562	Lilrb4a/Lcp2/Gps2/Cd300a/Psen1/Fyb/Tnfrsf21/Lpxn/Blnk/Dgkz/Rbck1/Sh2b2/Clec4n/C5ar1/Bax/Cd276	16	AbstinencevsMaintenance
GO:0022407	BP	GO:0022407	regulation of cell-cell adhesion	27/530	481/21359	7.73828298354782e-05	0.00424727482096811	0.00358549563147584	Hspd1/Itpkb/Lilrb4a/Ap3d1/Xbp1/Havcr2/Lgals9/Smarce1/Cd300a/Cd83/Zmiz1/Dennd6a/Pnp/Lgals1/Ppm1f/Tnfrsf21/Tnfsf9/Il6ra/Ifnb1/Slc7a1/Ceacam1/Il4i1/Brd7/Ubash3b/Rdx/Cd276/Sash3	27	AbstinencevsMaintenance
GO:0002312	BP	GO:0002312	B cell activation involved in immune response	10/530	90/21359	7.85834455274529e-05	0.00424727482096811	0.00358549563147584	Hspd1/Dock10/Lilrb4a/Xbp1/Cd180/Lgals1/Msh2/Nbn/Ifnb1/Ercc1	10	AbstinencevsMaintenance
GO:0002757	BP	GO:0002757	immune response-activating signal transduction	16/530	211/21359	7.9629400759423e-05	0.00424727482096811	0.00358549563147584	Lilrb4a/Lcp2/Gps2/Cd300a/Psen1/Fyb/Tnfrsf21/Lpxn/Blnk/Dgkz/Rbck1/Sh2b2/Clec4n/C5ar1/Bax/Cd276	16	AbstinencevsMaintenance
GO:0050851	BP	GO:0050851	antigen receptor-mediated signaling pathway	14/530	168/21359	8.07419002088171e-05	0.00424727482096811	0.00358549563147584	Lilrb4a/Lcp2/Gps2/Cd300a/Psen1/Fyb/Tnfrsf21/Lpxn/Blnk/Dgkz/Rbck1/Sh2b2/Bax/Cd276	14	AbstinencevsMaintenance
GO:00701981	BP	GO:0070198	protein localization to chromosome, telomeric region	6/530	30/21359	8.11459563457606e-05	0.00424727482096811	0.00358549563147584	Cct4/Cct5/Cct8/Tcp1/Cct3/Cct7	6	AbstinencevsMaintenance
GO:0009615	BP	GO:0009615	response to virus	21/530	330/21359	8.57955317463423e-05	0.00443842233417996	0.00374685994211688	Ifngr1/Tbk1/G3bp1/Lgals9/Akap1/Sec14l1/Pum2/Ddx41/Crebbp/Il10rb/Ifit3/Gbp7/Ifnb1/Zc3hav1/Bax/Trim5/Trim12a/Bnip3/Elmod2/Tlr13/Tlr7	21	AbstinencevsMaintenance
GO:19049511	BP	GO:1904951	positive regulation of establishment of protein localization	21/530	331/21359	8.95371223213095e-05	0.00457874318629317	0.00386531702894655	Tpr/Glul/Xbp1/Cct4/Psen1/Ang/Cct5/Adcy8/Cct8/Tcp1/Hnrnpm/Hsp90ab1/Cep120/Tcf7l2/Kcnb1/Fbxw7/Cct3/Psmd9/Cct7/Cd33/Pak1	21	AbstinencevsMaintenance
GO:0002285	BP	GO:0002285	lymphocyte activation involved in immune response	16/530	214/21359	9.40381261573248e-05	0.00475426844629475	0.00401349323121214	Hspd1/Dock10/Lilrb4a/Xbp1/Havcr2/Lgals9/Psen1/Gadd45g/Cd180/Lgals1/Msh2/Il6ra/Nbn/Ifnb1/Ercc1/Relb	16	AbstinencevsMaintenance
GO:19030371	BP	GO:1903037	regulation of leukocyte cell-cell adhesion	22/530	358/21359	9.76661982526841e-05	0.00488221253962013	0.00412150201496838	Hspd1/Itpkb/Lilrb4a/Ap3d1/Xbp1/Havcr2/Lgals9/Smarce1/Cd300a/Cd83/Zmiz1/Pnp/Lgals1/Tnfrsf21/Tnfsf9/Ifnb1/Slc7a1/Ceacam1/Il4i1/Brd7/Cd276/Sash3	22	AbstinencevsMaintenance
GO:00022741	BP	GO:0002274	myeloid leukocyte activation	18/530	261/21359	9.94279368101996e-05	0.0049150543429842	0.00414922664957652	Il1rl1/Hspd1/Fcgr3/Ifngr1/Lilrb4a/Lcp2/Havcr2/Lgals9/Nr1d1/Cd300a/Psen1/Tnfsf9/Snap23/Ifnb1/Anxa3/C5ar1/Relb/Cd33	18	AbstinencevsMaintenance
GO:00025731	BP	GO:0002573	myeloid leukocyte differentiation	17/530	238/21359	0.000100702203397242	0.00491549021491221	0.00414959460713981	L3mbtl3/Lilrb4a/Ccl3/Psen1/Gmpr2/Myc/Hsf1/Nrros/Tnfsf9/Fbxw7/Ifnb1/Fam20c/Relb/Ceacam1/Ubash3b/Ccr1/Gab3	17	AbstinencevsMaintenance
GO:0001933	BP	GO:0001933	negative regulation of protein phosphorylation	21/530	334/21359	0.00010164645982736	0.00491549021491221	0.00414959460713981	Pid1/Mical1/Lilrb4a/Pkib/Dusp6/Xbp1/Cd300a/Psen1/Gadd45g/Sema4d/Ppm1f/Dnajc10/Pkig/Coro1c/Apoe/Ceacam1/Nup62/Bax/Ppp1r15a/Chordc1/Ubash3b	21	AbstinencevsMaintenance
GO:1903039	BP	GO:1903039	positive regulation of leukocyte cell-cell adhesion	18/530	262/21359	0.000104361814745354	0.00499253455701163	0.00421463446532456	Hspd1/Itpkb/Lilrb4a/Ap3d1/Xbp1/Havcr2/Lgals9/Smarce1/Cd83/Zmiz1/Pnp/Lgals1/Tnfsf9/Slc7a1/Il4i1/Brd7/Cd276/Sash3	18	AbstinencevsMaintenance
GO:0045050	BP	GO:0045050	protein insertion into ER membrane by stop-transfer membrane-anchor sequence	4/530	11/21359	0.000107679611952616	0.0050964531231616	0.00430236120321316	Emc2/Emc4/Emc1/Mmgt1	4	AbstinencevsMaintenance
GO:00003801	BP	GO:0000380	alternative mRNA splicing, via spliceosome	9/530	78/21359	0.000132878314199505	0.00621255505595782	0.0052445603245336	Ptbp1/Zc3h10/Nsrp1/Hnrnpm/Rbm17/Fxr1/Mbnl1/Thrap3/Rbm5	9	AbstinencevsMaintenance
GO:0030217	BP	GO:0030217	T cell differentiation	20/530	316/21359	0.000135180300484967	0.00621255505595782	0.0052445603245336	Itpkb/Lilrb4a/Ap3d1/Xbp1/Ncor1/Lgals9/Smarce1/Cd83/Gadd45g/Zmiz1/Pnp/Tnfsf9/Zeb1/Fzd8/Il6ra/Ifnb1/Relb/Il4i1/Brd7/Sash3	20	AbstinencevsMaintenance
GO:0048525	BP	GO:0048525	negative regulation of viral process	10/530	96/21359	0.000135735806626487	0.00621255505595782	0.0052445603245336	Morc2a/Ly6e/Crebbp/Larp7/Nbn/Ifnb1/Srpk2/Zc3hav1/Trim5/Trim12a	10	AbstinencevsMaintenance
GO:0002768	BP	GO:0002768	immune response-regulating cell surface receptor signaling pathway	16/530	221/21359	0.00013684657124834	0.00621255505595782	0.0052445603245336	Lilrb4a/Lcp2/Gps2/Cd300a/Psen1/Fyb/Tnfrsf21/Lpxn/Blnk/Dgkz/Rbck1/Sh2b2/Clec4n/C5ar1/Bax/Cd276	16	AbstinencevsMaintenance
GO:0048512	BP	GO:0048512	circadian behavior	8/530	62/21359	0.000142027621000907	0.00632238912386462	0.00533728085411245	Ncor1/Nr1d1/Naglu/Nr1d2/Kcnma1/Ciart/Per3/Usp2	8	AbstinencevsMaintenance
GO:0032607	BP	GO:0032607	interferon-alpha production	6/530	33/21359	0.000142108094490102	0.00632238912386462	0.00533728085411245	Hspd1/Ap3d1/Tbk1/Havcr2/Zc3hav1/Tlr7	6	AbstinencevsMaintenance
GO:00326491	BP	GO:0032649	regulation of interferon-gamma production	11/530	116/21359	0.000148743611044325	0.00655208243105149	0.00553118503602032	Il1rl1/Hspd1/Lilrb4a/Ddit3/Havcr2/Lgals9/Tnfsf9/Cd14/Cd276/Sash3/Tlr7	11	AbstinencevsMaintenance
GO:1903706	BP	GO:1903706	regulation of hemopoiesis	24/530	421/21359	0.000151678705391227	0.0066158682380938	0.0055850322067688	Itpkb/Lilrb4a/Ap3d1/Xbp1/Lgals9/Ccl3/Smarce1/Cd83/Zmiz1/Pnp/Myc/Hsf1/Tnfsf9/Zeb1/Fbxw7/Ifnb1/Csf3r/Ceacam1/Il4i1/Brd7/Abcb10/Ubash3b/Ccr1/Sash3	24	AbstinencevsMaintenance
GO:2001020	BP	GO:2001020	regulation of response to DNA damage stimulus	19/530	295/21359	0.000157714811993187	0.00681236115104552	0.00575090903619511	Bclaf1/Eya4/Pttg1ip/Smarce1/Hnrnpk/Pnp/Ccar2/Myc/Hsf1/Fxr1/Pogz/Trrap/Rad52/Tigar/Ercc1/Rnf169/Sgf29/Fus/Brd7	19	AbstinencevsMaintenance
GO:20005731	BP	GO:2000573	positive regulation of DNA biosynthetic process	9/530	80/21359	0.000161739649029034	0.00691903556279011	0.00584096222404446	Pkib/Cct4/Cct5/Myc/Cct8/Tcp1/Hsp90ab1/Cct3/Cct7	9	AbstinencevsMaintenance
GO:0030808	BP	GO:0030808	regulation of nucleotide biosynthetic process	6/530	34/21359	0.000168972501118781	0.00704150052587123	0.00594434559541672	Pid1/Myc/Guca1a/Entpd1/Pdk1/Eno1	6	AbstinencevsMaintenance
GO:1900371	BP	GO:1900371	regulation of purine nucleotide biosynthetic process	6/530	34/21359	0.000168972501118781	0.00704150052587123	0.00594434559541672	Pid1/Myc/Guca1a/Entpd1/Pdk1/Eno1	6	AbstinencevsMaintenance
GO:0032516	BP	GO:0032516	positive regulation of phosphoprotein phosphatase activity	5/530	22/21359	0.000171336075986011	0.00704150052587123	0.00594434559541672	Ppp1r12a/Cd300a/Hsp90ab1/Cd33/Ppp1r15a	5	AbstinencevsMaintenance
GO:0045475	BP	GO:0045475	locomotor rhythm	5/530	22/21359	0.000171336075986011	0.00704150052587123	0.00594434559541672	Ncor1/Naglu/Kcnma1/Ciart/Usp2	5	AbstinencevsMaintenance
GO:0000723	BP	GO:0000723	telomere maintenance	12/530	138/21359	0.000172515971526178	0.00704150052587123	0.00594434559541672	Pkib/Cct4/Ctc1/Cct5/Myc/Cct8/Tcp1/Hsp90ab1/Cct3/Nbn/Cct7/Ercc1	12	AbstinencevsMaintenance
GO:0007622	BP	GO:0007622	rhythmic behavior	8/530	65/21359	0.00019869080705752	0.00803614000544459	0.00678400765149503	Ncor1/Nr1d1/Naglu/Nr1d2/Kcnma1/Ciart/Per3/Usp2	8	AbstinencevsMaintenance
GO:0030968	BP	GO:0030968	endoplasmic reticulum unfolded protein response	8/530	66/21359	0.000221257696133324	0.00886824765853295	0.00748646239737979	Ddit3/Xbp1/Hspa5/Dnajc10/Bax/Ppp1r15a/Ccnd1/Herpud1	8	AbstinencevsMaintenance
GO:0051881	BP	GO:0051881	regulation of mitochondrial membrane potential	9/530	84/21359	0.000235264832942909	0.00926277205100001	0.00781951489464647	Pid1/Ubb/Myc/Arl6ip5/Bax/Ucp2/Bnip3/Bco2/Slc25a36	9	AbstinencevsMaintenance
GO:1900542	BP	GO:1900542	regulation of purine nucleotide metabolic process	9/530	84/21359	0.000235264832942909	0.00926277205100001	0.00781951489464647	Pid1/Ncor1/Psen1/Myc/Guca1a/Entpd1/Pdk1/Eno1/Tigar	9	AbstinencevsMaintenance
GO:00330441	BP	GO:0033044	regulation of chromosome organization	16/530	233/21359	0.000250322976544737	0.00976918353199592	0.00824702105550897	Tpr/Pkib/Morc2a/Cct4/Ctc1/Smarce1/H3f3b/Cct5/Myc/Cct8/Tcp1/Cct3/Nbn/Cct7/Ercc1/Brd7	16	AbstinencevsMaintenance
GO:2001244	BP	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	8/530	68/21359	0.000272707406498473	0.0105039188094514	0.00886727527466199	Bclaf1/Ddit3/Ubb/Myc/Ralbp1/Fbxw7/Plekhf1/Bax	8	AbstinencevsMaintenance
GO:0009411	BP	GO:0009411	response to UV	12/530	145/21359	0.000273871562575042	0.0105039188094514	0.00886727527466199	Rhbdd1/Cirbp/Ube2b/Rpain/Ccar2/Crebbp/Msh2/Cat/Fbxw7/Ercc1/Bax/Ccnd1	12	AbstinencevsMaintenance
GO:0032606	BP	GO:0032606	type I interferon production	10/530	105/21359	0.00028471052111681	0.010826300072211	0.00913942545519369	Hspd1/Ap3d1/Tbk1/Havcr2/G3bp1/Crebbp/Cd14/Zc3hav1/Relb/Tlr7	10	AbstinencevsMaintenance
GO:0098586	BP	GO:0098586	cellular response to virus	8/530	69/21359	0.000301876730546487	0.0113817760525536	0.00960835124522628	Lgals9/Sec14l1/Pum2/Crebbp/Ifnb1/Zc3hav1/Bax/Tlr7	8	AbstinencevsMaintenance
GO:0032689	BP	GO:0032689	negative regulation of interferon-gamma production	6/530	38/21359	0.000318925609194057	0.01192352970844	0.0100656928226837	Il1rl1/Lilrb4a/Ddit3/Havcr2/Lgals9/Cd276	6	AbstinencevsMaintenance
GO:0045619	BP	GO:0045619	regulation of lymphocyte differentiation	15/530	215/21359	0.000326946741213791	0.0119478433985195	0.0100862181320267	Itpkb/Lilrb4a/Ap3d1/Xbp1/Lgals9/Smarce1/Cd83/Zmiz1/Pnp/Tnfsf9/Zeb1/Ifnb1/Il4i1/Brd7/Sash3	15	AbstinencevsMaintenance
GO:0006913	BP	GO:0006913	nucleocytoplasmic transport	20/530	338/21359	0.00032763247799941	0.0119478433985195	0.0100862181320267	Zc3h11a/Tpr/Ltv1/Pttg1ip/Ppp1r12a/Xbp1/Rpain/Akap1/Psen1/Pabpn1/Ipo4/Srsf3/Akap8l/Hsp90ab1/Nxf1/Nolc1/Tcf7l2/Pkig/Nup62/Hspa8	20	AbstinencevsMaintenance
GO:0051169	BP	GO:0051169	nuclear transport	20/530	338/21359	0.00032763247799941	0.0119478433985195	0.0100862181320267	Zc3h11a/Tpr/Ltv1/Pttg1ip/Ppp1r12a/Xbp1/Rpain/Akap1/Psen1/Pabpn1/Ipo4/Srsf3/Akap8l/Hsp90ab1/Nxf1/Nolc1/Tcf7l2/Pkig/Nup62/Hspa8	20	AbstinencevsMaintenance
GO:19001801	BP	GO:1900180	regulation of protein localization to nucleus	12/530	148/21359	0.000330740528145318	0.0119631269082806	0.0100991202774711	Tpr/Glul/Lilrb4a/Xbp1/Akap1/Psen1/Hnrnpm/Hsp90ab1/Nolc1/Pkig/Larp7/Nup62	12	AbstinencevsMaintenance
GO:0051251	BP	GO:0051251	positive regulation of lymphocyte activation	19/530	313/21359	0.000334035497156466	0.0119848703778155	0.0101174758391704	Hspd1/Itpkb/Lilrb4a/Ap3d1/Xbp1/Havcr2/Lgals9/Smarce1/Cd83/Zmiz1/Pnp/Lgals1/Tnfsf9/Msh2/Slc7a1/Il4i1/Brd7/Cd276/Sash3	19	AbstinencevsMaintenance
GO:0002366	BP	GO:0002366	leukocyte activation involved in immune response	19/530	314/21359	0.000347555385349395	0.0122665149336981	0.0103552366075013	Hspd1/Dock10/Lilrb4a/Xbp1/Havcr2/Lgals9/Cd300a/Psen1/Gadd45g/Cd180/Lgals1/Msh2/Snap23/Il6ra/Nbn/Ifnb1/Anxa3/Ercc1/Relb	19	AbstinencevsMaintenance
GO:00018181	BP	GO:0001818	negative regulation of cytokine production	18/530	289/21359	0.000349630084032046	0.0122665149336981	0.0103552366075013	Il1rl1/Lilrb4a/Ddit3/Havcr2/Lgals9/Cd83/Hsf1/Crebbp/Tnfrsf21/Nfkbil1/Hsp90ab1/Ifnb1/Clec4a3/Clec4a2/Relb/Ceacam1/Cd33/Cd276	18	AbstinencevsMaintenance
GO:2001233	BP	GO:2001233	regulation of apoptotic signaling pathway	22/530	392/21359	0.000350156753558025	0.0122665149336981	0.0103552366075013	Sgk3/Bclaf1/Eya4/Pttg1ip/Ddit3/Xbp1/Ubb/Nle1/Psen1/Hnrnpk/Ccar2/Myc/Ralbp1/Rbck1/Fbxw7/Ifnb1/Eno1/Cdk11b/Plekhf1/Bax/Herpud1/Nono	22	AbstinencevsMaintenance
GO:0033673	BP	GO:0033673	negative regulation of kinase activity	15/530	217/21359	0.00036080976369135	0.0125409581145532	0.0105869180662067	Lilrb4a/Pkib/Cd300a/Prpsap1/Psen1/Gadd45g/Ppm1f/Pkig/Coro1c/Tigar/Apoe/Ceacam1/Nup62/Chordc1/Ubash3b	15	AbstinencevsMaintenance
GO:0006140	BP	GO:0006140	regulation of nucleotide metabolic process	9/530	89/21359	0.00036420568171198	0.012560861069276	0.0106037198886034	Pid1/Ncor1/Psen1/Myc/Guca1a/Entpd1/Pdk1/Eno1/Tigar	9	AbstinencevsMaintenance
GO:0002263	BP	GO:0002263	cell activation involved in immune response	19/530	317/21359	0.000391014025102735	0.0133817030590928	0.0112966643041827	Hspd1/Dock10/Lilrb4a/Xbp1/Havcr2/Lgals9/Cd300a/Psen1/Gadd45g/Cd180/Lgals1/Msh2/Snap23/Il6ra/Nbn/Ifnb1/Anxa3/Ercc1/Relb	19	AbstinencevsMaintenance
GO:0060325	BP	GO:0060325	face morphogenesis	6/530	40/21359	0.000425227629788503	0.0144415093506034	0.0121913393578576	Nipbl/Crebbp/Tcf7l2/Ski/Ankrd11/Csrnp1	6	AbstinencevsMaintenance
GO:0046822	BP	GO:0046822	regulation of nucleocytoplasmic transport	11/530	131/21359	0.000430576727112563	0.0145123928706348	0.0122511783280512	Tpr/Ppp1r12a/Xbp1/Akap1/Psen1/Akap8l/Hsp90ab1/Nolc1/Tcf7l2/Pkig/Nup62	11	AbstinencevsMaintenance
GO:00706611	BP	GO:0070661	leukocyte proliferation	21/530	372/21359	0.000438597586389064	0.0146715839236462	0.0123855653995741	Hspd1/Lilrb4a/Tbk1/Havcr2/Lgals9/Ccl12/Cd300a/Cd180/Pnp/Myc/Tnfrsf21/Tnfsf9/Csf2ra/Ifnb1/Slc7a1/Ceacam1/Il4i1/Bax/Cd151/Cd276/Sash3	21	AbstinencevsMaintenance
